Moisture_Level,temperature_C,humidity,Is_rainy,Reduce_Water
30,28,92,0,1
41,29,64,1,0
64,30,96,0,1
34,30,73,0,1
57,27,42,0,1
63,27,72,1,0
66,29,88,0,1
62,40,78,1,0
93,19,68,1,0
36,33,80,1,0
85,18,71,1,0
79,32,35,0,1
99,30,63,0,0
65,34,66,0,1
33,26,38,1,0
93,36,80,0,0
88,24,52,0,0
65,33,86,1,0
83,31,41,1,0
61,25,38,1,0
54,22,33,0,1
82,31,76,0,0
63,34,30,0,1
72,22,81,1,0
77,18,96,1,0
78,41,96,0,1
52,19,98,1,0
68,31,81,1,0
50,25,38,1,0
87,23,60,0,0
76,22,86,0,1
98,27,66,0,0
40,42,33,1,0
89,24,35,1,0
55,32,58,0,1
75,42,58,1,0
72,37,90,0,1
81,29,37,0,0
77,22,55,0,1
81,34,79,0,0
57,30,33,0,1
80,37,60,1,0
84,28,78,0,0
84,35,41,0,0
78,39,43,0,1
73,32,64,1,0
31,38,71,1,0
38,34,86,1,0
68,17,45,0,1
82,17,84,0,0
36,36,62,1,0
85,32,73,1,0
84,41,74,1,0
50,28,74,1,0
51,22,42,0,1
63,32,84,1,0
30,35,80,0,1
87,28,59,0,0
51,41,69,1,0
48,26,75,1,0
86,35,81,0,0
47,23,32,1,0
56,19,40,0,1
69,38,58,0,1
89,39,89,1,0
92,39,34,0,0
76,28,67,0,1
88,36,33,1,0
59,40,85,1,0
77,34,100,0,1
89,41,98,1,0
51,27,69,0,1
73,36,91,1,0
59,27,52,0,1
80,28,61,0,1
87,39,58,0,0
84,33,99,0,0
100,26,66,1,0
58,31,96,0,1
58,25,56,0,1
51,22,70,0,1
53,17,80,0,1
79,19,83,1,0
70,42,91,1,0
46,23,100,0,1
46,40,93,1,0
36,41,46,1,0
82,19,85,0,0
52,32,59,0,1
81,23,87,0,0
75,26,70,1,0
51,26,82,1,0
69,30,79,1,0
81,26,36,0,0
86,22,81,0,0
36,42,43,0,1
56,40,76,1,0
70,25,30,1,0
60,19,31,0,1
66,40,64,0,1
33,40,83,1,0
49,38,33,1,0
47,37,74,1,0
64,35,78,0,1
46,40,100,1,0
50,25,47,1,0
41,30,90,0,1
54,32,53,0,1
72,17,99,1,0
99,21,42,0,0
96,30,82,1,0
64,26,49,0,1
70,24,86,0,1
31,35,87,1,0
66,32,46,1,0
82,25,63,0,0
66,33,31,0,1
72,31,63,1,0
60,39,52,0,1
93,33,98,0,0
71,35,53,0,1
78,29,47,1,0
88,19,86,1,0
57,32,35,1,0
84,17,65,1,0
77,28,37,1,0
75,33,99,1,0
38,23,95,0,1
39,29,47,0,1
65,31,78,0,1
84,41,35,1,0
68,34,62,1,0
84,32,78,1,0
53,42,41,1,0
75,42,82,1,0
54,28,94,1,0
80,30,45,0,1
53,27,62,0,1
33,41,53,1,0
76,22,51,1,0
96,22,80,1,0
72,36,72,1,0
91,32,84,1,0
100,17,56,1,0
90,32,61,1,0
76,17,62,1,0
72,19,71,1,0
45,28,62,1,0
100,21,36,1,0
93,37,37,0,0
67,32,84,1,0
71,33,92,1,0
63,30,75,0,1
97,33,71,0,0
33,24,68,0,1
72,20,98,1,0
52,24,35,0,1
49,39,82,0,1
45,25,95,0,1
70,23,47,1,0
54,36,50,1,0
34,29,38,1,0
76,18,90,1,0
74,20,33,1,0
68,39,92,0,1
96,33,36,1,0
73,34,100,1,0
50,27,92,1,0
95,26,69,0,0
89,40,57,1,0
40,30,69,1,0
86,24,34,0,0
71,32,30,0,1
59,31,80,1,0
46,19,96,1,0
71,35,32,0,1
60,41,72,1,0
64,22,52,1,0
41,29,33,1,0
59,20,87,0,1
51,24,35,1,0
85,19,37,1,0
33,38,64,1,0
51,41,90,0,1
42,33,68,1,0
84,41,42,1,0
46,41,85,1,0
65,38,70,0,1
42,39,30,0,1
31,39,44,0,1
50,35,52,0,1
84,23,69,0,0
80,31,30,1,0
57,41,40,0,1
53,40,38,1,0
74,42,35,1,0
69,23,94,1,0
62,36,100,1,0
88,36,69,1,0
85,37,32,1,0
32,30,77,0,1
98,37,62,0,0
90,39,100,0,0
77,20,45,0,1
72,21,80,0,1
83,39,83,0,0
99,42,91,1,0
96,17,49,0,0
89,32,46,1,0
48,25,67,1,0
33,39,78,0,1
49,25,98,1,0
70,42,51,1,0
77,40,40,0,1
100,17,72,0,0
81,33,46,0,0
91,38,39,1,0
80,35,43,0,1
90,21,65,0,0
67,21,64,0,1
84,29,82,1,0
58,19,45,1,0
59,38,53,0,1
31,39,87,0,1
90,39,63,0,0
74,35,87,0,1
93,33,58,1,0
36,29,92,0,1
78,26,30,0,1
92,34,98,0,0
84,17,36,0,0
83,25,89,0,0
60,40,88,1,0
98,40,72,1,0
65,34,89,1,0
75,21,34,1,0
56,21,62,1,0
89,21,99,0,0
77,40,30,0,1
51,26,71,0,1
76,37,66,1,0
35,34,75,1,0
51,21,58,0,1
30,18,62,1,0
66,22,79,1,0
48,40,69,1,0
78,33,89,1,0
58,31,54,0,1
98,25,60,1,0
90,40,66,0,0
41,39,47,1,0
63,26,88,0,1
36,36,67,1,0
67,32,76,0,1
96,41,43,0,0
74,31,51,1,0
73,42,56,1,0
34,42,53,1,0
85,37,79,0,0
58,42,80,1,0
92,41,64,1,0
75,36,76,0,1
74,17,65,1,0
98,39,66,0,0
72,22,70,0,1
89,26,93,1,0
53,23,40,0,1
65,41,100,0,1
45,26,55,0,1
45,18,93,0,1
74,32,71,1,0
60,20,65,0,1
87,23,81,1,0
41,30,88,1,0
46,33,44,0,1
73,40,82,0,1
98,38,39,1,0
39,39,66,1,0
64,40,88,0,1
90,22,72,1,0
93,29,95,1,0
31,42,43,1,0
45,26,74,1,0
46,38,30,0,1
46,18,62,0,1
30,34,46,1,0
44,42,61,0,1
63,22,73,1,0
48,30,81,1,0
69,23,40,1,0
64,28,92,1,0
80,36,66,0,1
92,29,45,1,0
87,40,66,1,0
86,37,89,0,0
59,38,60,1,0
73,18,85,1,0
50,20,43,0,1
48,22,65,0,1
45,30,32,1,0
61,42,90,1,0
50,33,92,1,0
48,18,53,1,0
40,41,82,0,1
74,39,70,1,0
34,19,48,1,0
53,24,59,1,0
43,28,59,0,1
66,26,39,0,1
88,28,83,0,0
87,30,54,0,0
89,33,81,1,0
69,36,86,0,1
89,39,56,1,0
77,23,100,0,1
99,27,84,1,0
33,29,30,0,1
93,22,84,0,0
71,22,40,0,1
97,18,63,0,0
45,25,60,0,1
85,24,83,0,0
62,19,35,1,0
98,34,100,0,0
89,35,86,0,0
90,38,72,1,0
59,38,54,0,1
80,17,56,1,0
56,33,78,0,1
90,40,35,0,0
90,19,75,1,0
72,38,35,1,0
81,24,39,0,0
73,38,95,1,0
74,38,57,1,0
39,20,42,1,0
39,34,65,1,0
58,42,45,1,0
33,20,89,1,0
47,28,75,1,0
87,26,74,1,0
63,17,61,1,0
83,17,62,1,0
55,28,94,1,0
34,26,40,1,0
94,24,59,1,0
32,37,48,1,0
59,31,67,1,0
99,22,58,0,0
99,19,79,0,0
90,38,60,0,0
80,30,42,0,1
73,19,39,0,1
49,36,66,1,0
51,41,37,0,1
55,24,45,0,1
55,42,45,0,1
83,28,43,0,0
37,30,98,0,1
40,27,86,0,1
90,27,67,1,0
46,36,88,0,1
46,41,39,1,0
94,22,70,0,0
78,21,78,0,1
93,35,59,1,0
100,38,100,1,0
57,33,97,0,1
48,17,68,0,1
54,18,89,0,1
40,27,67,1,0
45,32,30,0,1
82,39,81,0,0
83,29,57,0,0
57,22,63,1,0
43,36,90,0,1
44,29,32,1,0
39,35,75,0,1
49,39,51,1,0
60,33,56,1,0
84,36,60,1,0
35,17,71,1,0
69,42,97,1,0
86,19,49,0,0
82,29,97,0,0
31,26,60,0,1
99,39,100,0,0
47,37,83,1,0
39,42,98,0,1
42,33,95,0,1
65,24,31,1,0
38,35,94,0,1
31,31,34,1,0
54,20,82,1,0
62,20,92,1,0
42,41,95,0,1
77,22,70,0,1
86,18,56,1,0
89,30,56,1,0
44,39,69,0,1
78,21,39,1,0
44,30,86,0,1
30,30,71,0,1
64,26,100,1,0
30,40,59,0,1
58,36,89,1,0
93,30,79,0,0
97,32,38,1,0
99,39,61,1,0
59,28,65,1,0
100,21,82,0,0
36,33,90,0,1
100,23,54,1,0
49,40,35,1,0
85,19,53,0,0
49,31,39,0,1
89,29,74,1,0
72,26,60,1,0
81,26,87,0,0
66,17,78,1,0
89,25,65,1,0
41,29,82,0,1
64,20,70,1,0
55,22,35,0,1
73,26,30,1,0
65,23,64,0,1
32,35,95,0,1
49,21,40,0,1
66,21,96,1,0
54,26,61,0,1
86,37,94,1,0
37,30,76,0,1
79,35,74,1,0
43,30,60,0,1
75,22,40,1,0
100,18,91,1,0
37,26,39,1,0
47,22,30,1,0
40,34,97,0,1
36,20,62,1,0
92,19,32,1,0
93,33,50,1,0
89,19,100,1,0
67,36,98,0,1
74,24,92,0,1
94,26,33,1,0
98,25,51,1,0
69,20,64,0,1
92,26,93,0,0
79,17,31,1,0
36,34,79,1,0
72,33,74,1,0
35,30,69,1,0
86,42,95,0,0
38,32,79,1,0
100,41,73,1,0
92,33,85,1,0
76,19,99,0,1
69,32,30,1,0
88,24,36,0,0
84,22,93,0,0
90,37,69,0,0
37,27,54,0,1
46,26,95,1,0
35,20,38,0,1
76,28,87,0,1
93,20,37,0,0
59,35,45,0,1
81,40,99,0,0
73,37,35,1,0
66,26,85,1,0
91,34,63,1,0
81,35,41,0,0
68,36,81,1,0
93,38,91,1,0
96,21,86,0,0
89,33,82,0,0
50,39,33,1,0
50,22,49,1,0
48,22,78,0,1
92,38,48,0,0
50,20,83,1,0
100,30,76,1,0
62,36,70,0,1
73,37,54,0,1
72,27,70,0,1
89,18,61,0,0
52,17,32,1,0
50,25,92,0,1
100,33,59,0,0
50,38,38,0,1
90,38,30,1,0
66,34,42,1,0
54,28,70,0,1
78,37,46,1,0
91,18,49,1,0
57,19,60,1,0
66,18,37,0,1
80,29,42,0,1
56,36,75,0,1
69,42,93,0,1
69,31,71,0,1
88,23,54,1,0
74,33,63,0,1
54,22,58,1,0
80,39,36,1,0
94,23,50,0,0
49,28,62,1,0
31,31,36,0,1
84,25,70,0,0
71,31,73,1,0
92,38,31,1,0
90,37,39,1,0
43,26,62,0,1
99,38,81,0,0
77,35,36,1,0
50,22,76,1,0
69,32,38,0,1
36,20,80,0,1
74,29,100,1,0
74,40,49,0,1
42,34,79,0,1
77,40,86,0,1
63,19,38,1,0
76,34,99,0,1
97,19,48,0,0
45,28,53,1,0
65,38,55,1,0
83,23,51,0,0
84,24,67,1,0
40,40,95,0,1
97,32,56,1,0
77,19,82,1,0
41,39,93,1,0
71,18,50,1,0
70,32,61,0,1
50,20,30,1,0
37,33,91,0,1
54,31,35,0,1
71,28,52,0,1
96,26,80,1,0
30,31,96,0,1
62,24,50,0,1
46,17,90,0,1
84,21,40,0,0
59,40,98,1,0
35,40,56,0,1
54,41,98,0,1
95,33,84,0,0
44,40,69,1,0
88,25,84,1,0
48,25,41,1,0
40,19,74,1,0
68,24,36,0,1
66,19,49,0,1
72,32,87,0,1
82,28,84,1,0
47,26,91,1,0
74,37,35,1,0
64,26,94,0,1
55,28,33,0,1
67,36,34,1,0
54,33,74,1,0
47,25,45,1,0
97,32,52,1,0
83,39,71,0,0
52,34,97,1,0
51,17,39,1,0
95,20,34,1,0
68,17,91,1,0
90,37,55,0,0
78,40,51,0,1
98,27,41,0,0
66,18,81,0,1
63,39,97,0,1
53,22,64,0,1
43,39,74,0,1
61,24,70,0,1
94,31,81,1,0
31,40,71,1,0
48,23,59,1,0
94,26,98,1,0
74,25,50,0,1
74,35,46,0,1
71,30,98,0,1
52,36,42,0,1
88,31,69,0,0
34,39,40,0,1
42,27,87,0,1
64,37,48,0,1
63,32,95,1,0
74,28,75,1,0
79,39,51,1,0
58,23,39,1,0
84,32,61,1,0
30,21,46,0,1
50,36,81,0,1
44,20,59,1,0
32,42,82,1,0
62,20,44,1,0
80,22,45,1,0
48,22,64,1,0
42,40,32,0,1
74,25,61,1,0
45,22,45,0,1
58,19,76,0,1
67,29,81,1,0
87,33,73,0,0
60,42,97,0,1
51,19,32,1,0
70,23,47,0,1
49,19,98,1,0
79,35,39,0,1
62,39,85,0,1
58,18,99,0,1
43,18,90,0,1
77,26,53,1,0
68,39,41,1,0
68,26,63,1,0
98,34,93,0,0
60,26,42,1,0
41,18,98,1,0
57,28,55,1,0
30,32,57,1,0
57,22,30,1,0
44,38,33,1,0
54,19,30,0,1
36,23,81,1,0
37,18,57,1,0
32,21,94,1,0
52,23,99,0,1
47,39,56,1,0
95,19,46,0,0
49,35,76,1,0
79,42,76,1,0
35,18,51,1,0
58,35,91,0,1
73,36,45,0,1
82,25,69,0,0
56,34,100,1,0
78,28,37,1,0
55,37,38,1,0
40,25,60,0,1
71,23,59,0,1
35,17,44,0,1
35,34,48,1,0
98,17,33,0,0
53,41,69,1,0
76,27,56,1,0
52,39,82,0,1
55,40,93,0,1
43,39,98,0,1
33,36,80,1,0
100,39,38,0,0
83,25,100,1,0
96,21,36,1,0
59,40,81,1,0
96,29,39,1,0
74,22,47,0,1
94,42,44,0,0
45,32,85,1,0
79,31,58,1,0
42,28,74,0,1
72,23,48,1,0
87,24,72,0,0
54,32,71,0,1
74,33,68,1,0
32,38,99,1,0
68,38,69,0,1
91,18,74,0,0
83,21,57,0,0
68,41,40,1,0
74,34,48,0,1
43,33,65,1,0
31,33,85,1,0
41,41,98,1,0
52,41,55,0,1
33,28,51,1,0
70,18,70,1,0
30,18,78,0,1
95,21,86,1,0
56,38,58,1,0
65,32,38,1,0
82,34,47,1,0
71,38,50,0,1
63,36,77,1,0
59,36,78,0,1
43,41,98,0,1
82,34,66,0,0
55,35,33,1,0
52,23,57,0,1
65,18,33,0,1
40,19,47,0,1
42,19,57,0,1
94,39,83,1,0
53,35,52,0,1
50,41,97,0,1
65,18,83,0,1
41,31,31,1,0
90,40,30,1,0
71,25,84,1,0
66,28,56,0,1
63,31,85,1,0
44,21,35,0,1
35,38,39,0,1
68,25,40,0,1
74,38,39,1,0
75,31,82,0,1
54,42,68,0,1
97,34,30,0,0
89,42,44,0,0
35,35,59,0,1
68,17,55,1,0
96,17,72,1,0
84,20,35,1,0
34,26,35,0,1
64,42,80,0,1
30,40,40,0,1
40,21,100,1,0
48,20,75,0,1
100,24,30,1,0
31,31,52,1,0
100,25,83,1,0
51,30,33,0,1
67,38,87,1,0
83,35,49,1,0
93,28,65,0,0
99,40,93,1,0
48,18,40,1,0
67,29,94,0,1
94,38,91,0,0
89,27,49,0,0
100,41,49,0,0
84,35,78,0,0
50,42,68,0,1
43,30,59,1,0
94,18,31,1,0
82,21,63,1,0
76,26,87,1,0
89,39,46,0,0
76,33,55,0,1
93,31,50,1,0
39,36,60,0,1
100,26,65,0,0
95,36,41,1,0
54,34,63,1,0
96,42,94,1,0
41,33,31,1,0
94,23,95,0,0
80,37,32,0,1
88,24,75,1,0
69,35,69,0,1
66,21,93,1,0
91,31,35,1,0
42,35,88,0,1
52,22,44,0,1
99,31,97,0,0
59,32,59,0,1
73,19,73,0,1
99,25,47,0,0
32,35,65,0,1
42,17,71,0,1
61,24,41,0,1
91,19,100,1,0
81,36,87,0,0
45,39,73,0,1
42,38,80,0,1
73,31,94,0,1
34,26,93,1,0
60,28,94,0,1
34,23,47,0,1
89,41,35,1,0
98,25,33,1,0
45,17,100,0,1
44,31,80,0,1
76,40,55,0,1
31,17,60,0,1
95,21,80,0,0
97,35,96,1,0
36,27,93,0,1
33,31,53,0,1
44,39,83,1,0
62,22,37,1,0
58,25,78,0,1
41,38,77,0,1
65,41,81,0,1
58,21,39,1,0
87,25,43,1,0
37,20,72,1,0
77,36,62,0,1
40,19,99,1,0
54,19,69,0,1
96,19,60,1,0
66,36,33,0,1
84,27,45,1,0
53,21,59,1,0
42,17,33,1,0
30,24,51,1,0
100,38,54,0,0
52,19,73,0,1
69,21,48,0,1
93,41,87,0,0
56,30,65,1,0
82,40,60,1,0
38,21,66,1,0
83,32,43,1,0
88,38,47,0,0
52,24,34,0,1
97,24,69,1,0
72,26,53,1,0
78,22,46,1,0
34,27,100,1,0
72,39,73,1,0
44,21,89,0,1
65,34,48,1,0
47,40,53,1,0
43,19,74,1,0
49,19,66,0,1
87,40,77,1,0
90,38,88,1,0
88,41,61,1,0
47,37,100,1,0
46,40,71,1,0
91,39,45,1,0
31,39,85,1,0
89,35,93,1,0
48,32,80,0,1
40,18,32,0,1
84,28,37,1,0
68,23,46,1,0
46,17,66,1,0
52,21,69,1,0
75,22,60,1,0
45,35,63,0,1
87,20,100,1,0
93,26,54,0,0
53,37,91,1,0
46,20,32,1,0
98,28,57,0,0
57,22,35,1,0
55,41,41,1,0
71,37,84,0,1
90,20,68,0,0
88,38,33,1,0
99,28,46,1,0
39,33,64,1,0
70,24,91,1,0
87,30,95,1,0
62,28,34,0,1
69,41,50,1,0
66,23,94,0,1
68,31,40,0,1
39,17,49,1,0
47,20,85,1,0
69,30,84,0,1
40,28,60,1,0
71,17,59,0,1
61,39,56,0,1
61,23,57,1,0
43,20,41,0,1
72,26,93,1,0
71,25,54,0,1
46,28,32,1,0
60,40,65,0,1
63,29,82,0,1
87,36,98,0,0
95,23,80,0,0
71,29,85,0,1
78,34,67,0,1
89,20,55,0,0
71,40,95,1,0
41,29,34,0,1
35,31,78,0,1
98,42,80,0,0
47,23,62,0,1
70,40,33,0,1
90,23,83,0,0
34,18,43,0,1
39,17,65,0,1
75,17,86,0,1
80,32,42,1,0
92,23,31,1,0
83,35,78,1,0
44,39,87,0,1
41,21,97,0,1
93,40,47,1,0
74,27,53,1,0
71,37,98,1,0
58,29,88,1,0
53,19,58,1,0
40,35,93,0,1
57,32,89,0,1
71,28,66,1,0
50,24,39,1,0
67,22,40,0,1
63,30,72,0,1
97,21,83,1,0
89,19,86,1,0
37,25,74,0,1
30,34,31,0,1
35,42,80,1,0
64,39,47,0,1
31,32,100,1,0
95,41,98,1,0
86,31,66,1,0
50,36,37,0,1
83,37,48,1,0
46,41,70,0,1
56,20,48,1,0
68,24,55,0,1
98,28,73,1,0
38,17,75,1,0
63,40,56,1,0
76,36,73,0,1
89,34,47,1,0
60,23,77,1,0
55,32,91,0,1
48,36,87,1,0
77,35,96,0,1
93,34,71,0,0
81,18,82,1,0
49,26,60,1,0
80,26,52,1,0
71,32,51,1,0
57,19,52,0,1
32,33,72,0,1
100,18,71,0,0
56,17,80,0,1
93,30,47,1,0
68,18,78,1,0
86,42,37,1,0
67,19,79,1,0
100,21,70,1,0
68,21,82,1,0
67,37,84,0,1
38,19,74,1,0
59,37,99,1,0
34,41,65,1,0
30,30,67,0,1
83,35,82,0,0
87,25,84,1,0
37,18,73,0,1
41,27,60,1,0
79,41,39,0,1
58,19,45,1,0
60,40,87,1,0
92,23,46,0,0
43,22,94,1,0
55,28,43,1,0
83,25,94,0,0
67,19,79,0,1
45,39,41,1,0
60,34,63,1,0
70,31,33,1,0
96,21,58,1,0
88,29,74,0,0
44,41,35,1,0
36,30,69,0,1
68,34,60,1,0
43,19,96,0,1
37,19,77,0,1
32,19,72,1,0
69,40,93,0,1
100,23,48,0,0
30,20,99,0,1
69,17,94,1,0
80,22,82,1,0
38,22,89,1,0
55,38,55,1,0
42,33,38,1,0
32,20,70,1,0
79,17,32,0,1
78,38,35,0,1
61,30,61,1,0
60,34,46,1,0
56,42,68,0,1
46,17,56,1,0
96,23,53,0,0
67,41,51,0,1
78,26,49,0,1
35,29,63,1,0
36,29,89,0,1
38,17,93,0,1
70,30,67,1,0
39,42,32,1,0
90,36,34,1,0
84,35,46,0,0
70,40,33,1,0
74,18,38,1,0
77,18,65,1,0
81,31,30,1,0
33,40,63,1,0
92,21,71,1,0
89,22,45,0,0
47,35,71,0,1
33,21,56,1,0
85,34,85,0,0
67,19,85,1,0
100,39,73,0,0
37,34,99,1,0
79,20,59,1,0
50,35,76,1,0
69,36,62,1,0
94,21,84,0,0
54,33,95,1,0
77,25,95,0,1
55,24,96,0,1
86,25,47,1,0
64,42,71,0,1
88,18,76,0,0
72,33,31,1,0
79,27,49,0,1
64,30,57,1,0
70,19,53,0,1
97,18,46,0,0
94,32,39,1,0
84,27,59,0,0
95,19,93,1,0
42,20,76,0,1
97,27,78,1,0
83,29,71,0,0
98,23,97,1,0
62,24,67,0,1
94,17,42,0,0
95,21,65,1,0
43,36,47,0,1
91,38,68,0,0
66,25,42,1,0
69,19,89,1,0
48,26,72,0,1
55,32,32,1,0
61,36,97,1,0
57,20,80,1,0
37,24,81,1,0
94,20,57,0,0
57,25,46,1,0
38,26,36,1,0
89,19,77,1,0
68,40,33,1,0
87,21,32,0,0
31,28,65,0,1
57,33,85,0,1
38,17,91,0,1
95,23,54,1,0
32,38,94,0,1
65,20,65,0,1
40,28,60,0,1
31,17,65,1,0
78,41,56,1,0
62,32,75,1,0
48,29,98,0,1
54,41,36,1,0
62,35,88,1,0
94,27,80,0,0
44,42,81,1,0
98,25,91,0,0
41,19,94,1,0
62,30,60,1,0
99,27,90,1,0
58,38,92,1,0
76,36,90,1,0
64,37,95,0,1
52,41,74,0,1
58,41,98,1,0
42,26,90,1,0
45,39,91,1,0
67,39,79,1,0
86,21,79,1,0
100,32,95,0,0
40,25,97,1,0
50,39,50,0,1
37,17,82,1,0
80,36,47,0,1
46,19,34,0,1
86,29,92,0,0
58,17,77,1,0
98,18,39,0,0
60,32,98,1,0
61,38,67,1,0
67,34,50,1,0
86,17,96,1,0
59,33,81,0,1
97,19,63,1,0
73,20,88,0,1
36,20,43,1,0
45,42,48,0,1
63,38,34,0,1
33,35,93,1,0
65,18,36,0,1
59,35,45,1,0
93,30,100,1,0
73,36,88,1,0
50,22,79,1,0
50,24,45,1,0
34,33,93,1,0
100,28,53,1,0
90,21,52,0,0
54,42,86,0,1
90,23,90,1,0
30,38,61,0,1
85,42,78,0,0
74,23,87,1,0
57,37,72,1,0
61,17,46,0,1
88,35,67,1,0
94,27,71,1,0
64,21,54,1,0
40,24,63,0,1
55,42,88,0,1
33,27,58,0,1
34,27,34,1,0
95,39,77,1,0
62,35,84,1,0
49,21,41,0,1
61,22,83,1,0
49,28,88,0,1
73,39,60,1,0
57,26,62,1,0
70,31,37,1,0
76,17,72,0,1
68,33,38,0,1
99,22,84,1,0
82,21,79,1,0
44,41,72,1,0
66,39,71,0,1
64,17,98,1,0
54,23,100,0,1
54,38,90,0,1
55,39,71,1,0
73,27,91,0,1
57,36,91,0,1
47,34,56,0,1
66,24,44,1,0
32,19,71,1,0
95,28,66,0,0
85,31,52,1,0
61,22,47,1,0
39,22,74,0,1
82,24,83,1,0
30,19,88,0,1
46,25,94,0,1
83,31,81,0,0
67,28,36,0,1
96,26,48,1,0
59,21,42,1,0
87,36,48,1,0
39,40,37,0,1
78,35,58,0,1
76,19,71,0,1
54,30,52,1,0
92,32,75,1,0
66,37,81,1,0
39,20,76,0,1
87,21,99,0,0
69,26,83,1,0
92,36,66,0,0
44,23,88,0,1
43,22,72,1,0
37,42,95,1,0
53,25,97,1,0
80,24,81,1,0
71,27,79,1,0
81,24,70,1,0
60,18,73,0,1
62,42,65,0,1
54,27,95,0,1
67,33,53,0,1
61,23,35,0,1
62,41,67,1,0
39,24,39,0,1
47,36,96,0,1
44,40,73,0,1
58,30,55,1,0
89,30,88,1,0
75,18,44,0,1
41,17,93,1,0
79,31,89,0,1
99,26,91,0,0
51,20,65,1,0
51,34,56,0,1
63,26,82,1,0
87,20,83,0,0
39,18,51,1,0
89,36,53,0,0
86,41,47,1,0
84,19,96,1,0
67,34,79,1,0
54,23,88,1,0
54,22,72,1,0
40,18,91,1,0
67,30,33,1,0
39,30,80,1,0
33,32,39,1,0
34,42,69,1,0
85,28,30,1,0
63,36,31,1,0
78,28,35,1,0
63,40,33,1,0
61,27,36,0,1
57,28,79,1,0
31,24,96,0,1
48,25,39,0,1
45,35,44,0,1
70,37,86,1,0
50,25,82,1,0
77,36,86,0,1
98,37,83,0,0
61,19,75,1,0
99,21,59,1,0
36,28,33,1,0
45,18,54,0,1
77,41,61,1,0
93,29,46,0,0
77,39,97,0,1
63,22,53,1,0
62,40,39,0,1
67,41,39,1,0
43,18,96,1,0
74,19,65,1,0
90,33,51,0,0
35,36,40,1,0
57,19,91,1,0
53,23,55,1,0
73,40,96,1,0
64,35,38,0,1
38,19,87,0,1
72,39,98,0,1
44,39,33,0,1
79,32,54,1,0
40,21,77,1,0
83,33,88,0,0
80,36,59,1,0
70,40,99,1,0
92,31,49,0,0
99,22,36,0,0
65,17,40,1,0
48,36,37,0,1
48,18,64,1,0
42,21,44,0,1
87,20,98,0,0
43,24,68,1,0
43,25,38,1,0
46,17,84,0,1
72,41,35,1,0
77,18,96,1,0
93,42,56,1,0
83,30,41,1,0
79,17,73,0,1
50,27,95,0,1
48,26,53,0,1
82,21,68,0,0
32,22,68,0,1
71,42,96,1,0
57,37,96,1,0
55,40,84,0,1
52,22,53,1,0
67,42,57,0,1
81,33,68,0,0
47,37,87,0,1
45,21,52,1,0
53,41,82,1,0
67,24,74,1,0
48,41,67,1,0
40,41,98,0,1
91,40,47,1,0
69,25,37,0,1
73,21,99,1,0
95,28,87,0,0
38,26,89,1,0
92,18,39,1,0
48,41,76,0,1
61,32,96,0,1
66,24,76,1,0
52,33,38,1,0
38,33,38,1,0
80,25,67,0,1
51,26,52,1,0
44,41,32,0,1
42,36,72,1,0
70,28,68,1,0
47,27,53,0,1
86,17,32,0,0
52,38,64,0,1
30,30,91,0,1
96,19,44,0,0
87,31,72,0,0
39,28,79,1,0
47,27,42,1,0
83,29,86,1,0
30,20,91,1,0
98,18,33,1,0
39,30,84,0,1
72,41,61,0,1
33,26,80,0,1
50,32,47,0,1
87,38,44,0,0
99,37,80,0,0
67,42,79,1,0
58,25,36,0,1
68,40,37,0,1
68,36,78,1,0
37,39,93,1,0
94,29,82,1,0
98,21,30,0,0
38,30,78,0,1
61,20,41,1,0
63,37,34,0,1
94,26,68,0,0
51,28,53,0,1
100,37,76,0,0
91,24,60,0,0
73,17,62,1,0
55,21,91,1,0
35,29,88,1,0
80,21,91,0,1
79,36,78,0,1
39,29,68,0,1
57,20,35,1,0
45,23,58,0,1
38,28,80,1,0
61,38,32,1,0
30,42,69,1,0
67,26,49,0,1
76,40,47,0,1
76,26,51,1,0
95,41,51,0,0
79,17,45,0,1
91,26,59,0,0
34,20,71,1,0
67,17,58,1,0
69,37,87,0,1
85,24,97,0,0
57,24,78,0,1
64,21,78,0,1
31,36,52,0,1
79,36,100,0,1
53,20,59,0,1
33,32,78,1,0
58,23,85,1,0
97,37,69,0,0
100,31,88,1,0
60,24,68,0,1
38,30,67,1,0
64,32,44,0,1
69,41,32,0,1
41,30,57,0,1
91,25,73,0,0
54,21,80,0,1
72,24,86,1,0
81,20,86,1,0
54,32,70,0,1
31,31,87,0,1
76,39,61,1,0
38,28,34,1,0
88,42,37,1,0
84,37,64,0,0
59,35,76,1,0
45,27,33,0,1
94,27,62,1,0
30,29,53,1,0
85,25,95,1,0
93,21,59,0,0
45,23,92,1,0
35,29,55,0,1
94,39,99,1,0
70,41,78,1,0
51,19,50,1,0
89,18,57,0,0
76,18,63,1,0
36,32,65,0,1
33,31,30,1,0
43,28,92,1,0
40,24,82,0,1
90,39,84,1,0
96,33,32,1,0
30,33,78,0,1
44,34,83,1,0
70,41,73,1,0
81,33,69,0,0
68,36,96,1,0
61,18,82,1,0
38,21,52,1,0
40,30,79,0,1
45,39,58,0,1
41,35,90,1,0
95,38,42,1,0
91,25,30,1,0
94,22,45,1,0
79,32,73,0,1
42,35,90,0,1
84,33,78,0,0
40,27,85,0,1
65,22,68,1,0
36,25,32,0,1
73,29,49,0,1
67,20,73,1,0
