Date_MDY,Moisture_Level,Is_Rainy,temperature_C,Light_Level,Reduce_Water
1/5/2030,81,0,28,99,0
1/6/2030,81,1,26,78,0
1/7/2030,81,1,25,56,0
1/8/2030,81,1,27,56,0
1/9/2030,79,1,29,67,0
1/10/2030,85,0,25,93,0
1/11/2030,87,0,28,72,0
1/12/2030,73,0,33,78,1
1/13/2030,81,1,25,56,0
1/14/2030,81,1,27,56,0
1/15/2030,79,1,29,67,0
1/16/2030,85,0,28,80,0
1/17/2030,87,0,28,79,0
1/18/2030,76,0,28,80,1
1/19/2030,74,0,34,79,1
1/20/2030,76,0,35,90,1
1/21/2030,74,1,30,64,0
1/22/2030,79,0,32,100,1
1/23/2030,85,1,26,50,0
1/24/2030,90,0,28,87,0
1/25/2030,87,1,25,53,0
1/26/2030,76,0,37,78,1
1/27/2030,74,0,34,98,1
1/28/2030,78,0,30,88,1
1/29/2030,76,0,37,98,1
1/30/2030,74,0,36,80,1
1/31/2030,78,0,31,80,1
2/1/2030,90,1,23,53,0
2/2/2030,81,0,28,99,0
2/3/2030,81,1,26,78,0
2/4/2030,81,1,26,78,0
2/5/2030,81,1,25,56,0
2/6/2030,81,1,27,56,0
2/7/2030,81,1,25,56,0
2/8/2030,81,1,27,56,0
2/9/2030,79,1,29,67,0
2/10/2030,85,0,28,80,0
2/11/2030,87,0,28,79,0
2/12/2030,76,0,28,80,1
2/13/2030,74,0,34,79,1
2/14/2030,76,0,35,90,1
2/15/2030,74,1,30,64,0
2/16/2030,79,0,32,100,1
2/17/2030,85,1,26,50,0
2/18/2030,87,0,28,80,1
2/19/2030,76,0,37,98,1
2/20/2030,74,0,36,80,1
2/21/2030,78,0,31,80,1
2/22/2030,90,1,23,53,0
2/23/2030,81,0,28,99,0
2/24/2030,81,1,26,78,0
2/25/2030,81,1,25,56,0
2/26/2030,81,1,27,56,0
2/27/2030,79,1,29,67,0
2/28/2030,85,0,25,93,0
3/1/2030,87,0,28,72,0
3/2/2030,73,0,33,78,1
3/3/2030,81,1,25,56,0
3/4/2030,81,1,27,56,0
3/5/2030,79,1,29,67,0
3/6/2030,85,0,28,80,0
3/7/2030,87,0,28,79,0
3/8/2030,76,0,28,80,1
3/9/2030,74,0,34,79,1
3/10/2030,76,0,35,90,1
3/11/2030,74,1,30,64,0
3/12/2030,79,0,32,100,1
3/13/2030,85,1,26,50,0
3/14/2030,90,0,28,87,0
3/15/2030,87,1,25,53,0
3/16/2030,76,0,37,78,1
3/17/2030,74,0,34,98,1
3/18/2030,78,0,30,88,1
3/19/2030,76,0,37,98,1
3/20/2030,74,0,36,80,1
3/21/2030,78,0,31,80,1
3/22/2030,90,1,23,53,0
3/23/2030,81,0,28,99,0
3/24/2030,81,1,26,78,0
3/25/2030,81,1,26,78,0
3/26/2030,81,1,25,56,0
3/27/2030,81,1,27,56,0
3/28/2030,79,1,29,67,0
3/29/2030,85,0,25,93,0
3/30/2030,87,0,28,72,0
3/31/2030,73,0,33,78,1
4/1/2030,81,1,25,56,0
4/2/2030,81,1,27,56,0
4/3/2030,79,1,29,67,0
4/4/2030,85,0,28,80,0
4/5/2030,87,0,28,79,0
4/6/2030,76,0,28,80,1
4/7/2030,74,0,34,79,1
4/8/2030,76,0,35,90,1
4/9/2030,74,1,30,64,0
4/10/2030,79,0,32,100,1
4/11/2030,85,1,26,50,0
4/12/2030,90,0,28,87,0
4/13/2030,87,1,25,53,0
4/14/2030,76,0,37,78,1
4/15/2030,74,0,34,98,1
4/16/2030,78,0,30,88,1
4/17/2030,76,0,37,98,1
4/18/2030,74,0,36,80,1
4/19/2030,78,0,31,80,1
4/20/2030,90,1,23,53,0
4/21/2030,81,0,28,99,0
4/22/2030,81,1,26,78,0
4/23/2030,81,1,26,78,0
4/24/2030,81,1,25,56,0
4/25/2030,81,1,27,56,0
4/26/2030,79,1,29,67,0
4/27/2030,85,0,25,93,0
4/28/2030,87,0,28,72,0
4/29/2030,73,0,33,78,1
4/30/2030,81,1,25,56,0
5/1/2030,81,1,27,56,0
5/2/2030,79,1,29,67,0
5/3/2030,85,0,28,80,0
5/4/2030,87,0,28,79,0
5/5/2030,76,0,28,80,1
5/6/2030,74,0,34,79,1
5/7/2030,76,0,35,90,1
5/8/2030,74,1,30,64,0
5/9/2030,79,0,32,100,1
5/10/2030,85,1,26,50,0
5/11/2030,90,0,28,87,0
5/12/2030,87,1,25,53,0
5/13/2030,76,0,37,78,1
5/14/2030,74,0,34,98,1
5/15/2030,78,0,30,88,1
5/16/2030,76,0,37,98,1
5/17/2030,74,0,36,80,1
5/18/2030,78,0,31,80,1
5/19/2030,90,1,23,53,0
5/20/2030,81,0,28,99,0
5/21/2030,81,1,26,78,0
5/22/2030,76,0,35,90,1
5/23/2030,74,1,30,64,0
5/24/2030,78,1,27,66,0
5/25/2030,90,0,28,87,0
5/26/2030,87,1,25,53,0
5/27/2030,76,0,37,78,1
5/28/2030,74,0,34,98,1
5/29/2030,78,0,30,88,1
5/30/2030,88,0,30,85,0
5/31/2030,79,0,28,93,1
6/1/2030,85,0,25,93,0
6/2/2030,87,0,28,72,0
6/3/2030,73,0,33,78,1
6/4/2030,76,0,35,90,1
6/5/2030,74,1,30,64,0
6/6/2030,78,1,27,66,0
6/7/2030,90,0,28,87,0
6/8/2030,87,1,25,53,0
6/9/2030,76,0,37,78,1
6/10/2030,74,0,34,98,1
6/11/2030,78,0,30,88,1
6/12/2030,88,0,30,85,0
6/13/2030,79,0,28,93,1
6/14/2030,85,0,25,93,0
6/15/2030,87,0,28,72,0
6/16/2030,73,0,33,78,1
6/17/2030,81,1,25,56,0
6/18/2030,90,1,23,53,0
6/19/2030,81,0,28,99,0
6/20/2030,81,1,26,78,0
6/21/2030,81,1,25,56,0
6/22/2030,81,1,27,56,0
6/23/2030,79,1,29,67,0
6/24/2030,85,0,28,80,0
6/25/2030,87,0,28,79,0
6/26/2030,76,0,28,80,1
6/27/2030,74,0,34,79,1
6/28/2030,76,0,35,90,1
6/29/2030,74,1,30,64,0
6/30/2030,78,1,27,66,0
7/1/2030,90,0,28,87,0
7/2/2030,87,1,25,53,0
7/3/2030,76,0,37,78,1
7/4/2030,74,0,34,98,1
7/5/2030,78,0,30,88,1
7/6/2030,88,0,30,85,0
7/7/2030,79,0,28,93,1
7/8/2030,85,0,25,93,0
7/9/2030,87,0,28,72,0
7/10/2030,73,0,33,78,1
7/11/2030,76,0,35,90,1
7/12/2030,74,1,30,64,0
7/13/2030,78,1,27,66,0
7/14/2030,90,0,28,87,0
7/15/2030,87,1,25,53,0
7/16/2030,76,0,37,78,1
7/17/2030,74,0,34,98,1
7/18/2030,78,0,30,88,1
7/19/2030,88,0,30,85,0
7/20/2030,79,0,28,93,1
7/21/2030,85,0,25,93,0
7/22/2030,87,0,28,72,0
7/23/2030,73,0,33,78,1
7/24/2030,81,1,25,56,0
7/25/2030,81,1,27,56,0
7/26/2030,79,1,29,67,0
7/27/2030,85,0,28,80,0
7/28/2030,87,0,28,79,0
7/29/2030,76,0,28,80,1
7/30/2030,74,0,34,79,1
7/31/2030,76,0,35,90,1
8/1/2030,74,1,30,64,0
8/2/2030,79,0,32,100,1
8/3/2030,85,1,26,50,0
8/4/2030,87,0,28,80,1
8/5/2030,76,0,37,98,1
8/6/2030,74,0,36,80,1
8/7/2030,78,0,31,80,1
8/8/2030,90,1,23,53,0
8/9/2030,81,0,28,99,0
8/10/2030,81,1,26,78,0
8/11/2030,81,1,25,56,0
8/12/2030,81,1,27,56,0
8/13/2030,79,1,29,67,0
8/14/2030,85,0,25,93,0
8/15/2030,87,0,28,72,0
8/16/2030,73,0,33,78,1
8/17/2030,81,1,25,56,0
8/18/2030,81,1,27,56,0
8/19/2030,79,1,29,67,0
8/20/2030,85,0,28,80,0
8/21/2030,87,0,28,79,0
8/22/2030,76,0,28,80,1
8/23/2030,74,0,34,79,1
8/24/2030,76,0,35,90,1
8/25/2030,74,1,30,64,0
8/26/2030,79,0,32,100,1
8/27/2030,85,1,26,50,0
8/28/2030,90,0,28,87,0
8/29/2030,87,0,28,72,0
8/30/2030,73,0,33,78,1
8/31/2030,81,1,25,56,0
9/1/2030,81,1,27,56,0
9/2/2030,79,1,29,67,0
9/3/2030,85,0,28,80,0
9/4/2030,87,0,28,79,0
9/5/2030,76,0,28,80,1
9/6/2030,74,0,34,79,1
9/7/2030,76,0,35,90,1
9/8/2030,74,1,30,64,0
9/9/2030,79,0,32,100,1
9/10/2030,85,1,26,50,0
9/11/2030,87,0,28,80,1
9/12/2030,76,0,37,98,1
9/13/2030,74,0,36,80,1
9/14/2030,78,0,31,80,1
9/15/2030,90,1,23,53,0
9/16/2030,81,0,28,99,0
9/17/2030,81,1,26,78,0
9/18/2030,81,1,25,56,0
9/19/2030,81,1,27,56,0
9/20/2030,79,1,29,67,0
9/21/2030,85,0,25,93,0
9/22/2030,87,0,28,72,0
9/23/2030,73,0,33,78,1
9/24/2030,81,1,25,56,0
9/25/2030,81,1,27,56,0
9/26/2030,79,1,29,67,0
9/27/2030,85,0,28,80,0
9/28/2030,87,0,28,79,0
9/29/2030,76,0,28,80,1
9/30/2030,74,0,34,79,1
10/1/2030,76,0,35,90,1
10/2/2030,74,1,30,64,0
10/3/2030,79,0,32,100,1
10/4/2030,85,1,26,50,0
10/5/2030,90,0,28,87,0
10/6/2030,87,1,25,53,0
10/7/2030,76,0,37,78,1
10/8/2030,74,0,34,98,1
10/9/2030,78,0,30,88,1
10/10/2030,76,0,37,98,1
10/11/2030,74,0,36,80,1
10/12/2030,78,0,31,80,1
10/13/2030,90,1,23,53,0
10/14/2030,81,0,28,99,0
10/15/2030,81,1,26,78,0
10/16/2030,81,1,26,78,0
10/17/2030,81,1,25,56,0
10/18/2030,81,1,27,56,0
10/19/2030,81,1,25,56,0
10/20/2030,81,1,27,56,0
10/21/2030,79,1,29,67,0
10/22/2030,85,0,28,80,0
10/23/2030,87,0,28,79,0
10/24/2030,76,0,28,80,1
10/25/2030,74,0,34,79,1
10/26/2030,76,0,35,90,1
10/27/2030,74,1,30,64,0
10/28/2030,79,0,32,100,1
10/29/2030,85,1,26,50,0
10/30/2030,87,0,28,80,1
10/31/2030,76,0,37,98,1
11/1/2030,74,0,36,80,1
11/2/2030,78,0,31,80,1
11/3/2030,90,1,23,53,0
11/4/2030,81,0,28,99,0
11/5/2030,81,1,26,78,0
11/6/2030,81,1,25,56,0
11/7/2030,81,1,27,56,0
11/8/2030,79,1,29,67,0
11/9/2030,85,0,25,93,0
11/10/2030,87,0,28,72,0
11/11/2030,73,0,33,78,1
11/12/2030,85,0,28,80,0
11/13/2030,87,0,28,79,0
11/14/2030,76,0,28,80,1
11/15/2030,74,0,34,79,1
11/16/2030,76,0,35,90,1
11/17/2030,74,1,30,64,0
11/18/2030,78,1,27,66,0
11/19/2030,90,0,28,87,0
11/20/2030,87,1,25,53,0
11/21/2030,76,0,37,78,1
11/22/2030,74,0,34,98,1
11/23/2030,78,0,30,88,1
11/24/2030,88,0,30,85,0
11/25/2030,79,0,28,93,1
11/26/2030,85,0,25,93,0
11/27/2030,87,0,28,72,0
11/28/2030,73,0,33,78,1
11/29/2030,76,0,35,90,1
11/30/2030,74,1,30,64,0
12/1/2030,78,1,27,66,0
12/2/2030,90,0,28,87,0
12/3/2030,87,1,25,53,0
12/4/2030,76,0,37,78,1
12/5/2030,74,0,34,98,1
12/6/2030,78,0,30,88,1
12/7/2030,88,0,30,85,0
12/8/2030,79,0,28,93,1
12/9/2030,85,0,25,93,0
12/10/2030,87,0,28,72,0
12/11/2030,73,0,33,78,1
12/12/2030,81,1,25,56,0
12/13/2030,81,1,27,56,0
12/14/2030,79,1,29,67,0
12/15/2030,85,0,28,80,0
12/16/2030,87,0,28,79,0
12/17/2030,76,0,28,80,1
12/18/2030,74,0,34,79,1
12/19/2030,76,0,35,90,1
12/20/2030,74,1,30,64,0
12/21/2030,79,0,32,100,1
12/22/2030,85,1,26,50,0
12/23/2030,87,0,28,80,1
12/24/2030,76,0,37,98,1
12/25/2030,74,0,36,80,1
12/26/2030,78,0,31,80,1
12/27/2030,90,1,23,53,0
12/28/2030,81,0,28,99,0
12/29/2030,81,1,26,78,0
12/30/2030,81,1,25,56,0
12/31/2030,81,1,27,56,0
1/1/2031,79,1,29,67,0
1/2/2031,85,0,25,93,0
1/3/2031,87,0,28,72,0
1/4/2031,73,0,33,78,1
1/5/2031,81,1,25,56,0
1/6/2031,81,1,27,56,0
1/7/2031,79,1,29,67,0
1/8/2031,85,0,28,80,0
1/9/2031,87,0,28,79,0
1/10/2031,76,0,28,80,1
1/11/2031,74,0,34,79,1
1/12/2031,76,0,35,90,1
1/13/2031,74,1,30,64,0
1/14/2031,79,0,32,100,1
1/15/2031,85,1,26,50,0
1/16/2031,90,0,28,87,0
1/17/2031,87,0,28,72,0
1/18/2031,73,0,33,78,1
1/19/2031,81,1,25,56,0
1/20/2031,81,1,27,56,0
1/21/2031,79,1,29,67,0
1/22/2031,85,0,28,80,0
1/23/2031,87,0,28,79,0
1/24/2031,76,0,28,80,1
1/25/2031,74,0,34,79,1
1/26/2031,76,0,35,90,1
1/27/2031,74,1,30,64,0
1/28/2031,79,0,32,100,1
1/29/2031,85,1,26,50,0
1/30/2031,87,0,28,80,1
1/31/2031,76,0,37,98,1
2/1/2031,74,0,36,80,1
2/2/2031,78,0,31,80,1
2/3/2031,90,1,23,53,0
2/4/2031,81,0,28,99,0
2/5/2031,81,1,26,78,0
2/6/2031,81,1,25,56,0
2/7/2031,81,1,27,56,0
2/8/2031,79,1,29,67,0
2/9/2031,85,0,25,93,0
2/10/2031,87,0,28,72,0
2/11/2031,73,0,33,78,1
2/12/2031,81,1,25,56,0
2/13/2031,81,1,27,56,0
2/14/2031,79,1,29,67,0
2/15/2031,85,0,28,80,0
2/16/2031,87,0,28,79,0
2/17/2031,76,0,28,80,1
2/18/2031,74,0,34,79,1
2/19/2031,76,0,35,90,1
2/20/2031,74,1,30,64,0
2/21/2031,79,0,32,100,1
2/22/2031,85,1,26,50,0
2/23/2031,90,0,28,87,0
2/24/2031,87,1,25,53,0
2/25/2031,76,0,37,78,1
2/26/2031,74,0,34,98,1
2/27/2031,78,0,30,88,1
2/28/2031,76,0,37,98,1
3/1/2031,74,0,36,80,1
3/2/2031,78,0,31,80,1
3/3/2031,90,1,23,53,0
3/4/2031,81,0,28,99,0
3/5/2031,81,1,26,78,0
3/6/2031,81,1,26,78,0
3/7/2031,81,1,25,56,0
3/8/2031,81,1,27,56,0
3/9/2031,81,1,25,56,0
3/10/2031,81,1,27,56,0
3/11/2031,79,1,29,67,0
3/12/2031,85,0,28,80,0
3/13/2031,87,0,28,79,0
3/14/2031,76,0,28,80,1
3/15/2031,74,0,34,79,1
3/16/2031,76,0,35,90,1
3/17/2031,74,1,30,64,0
3/18/2031,79,0,32,100,1
3/19/2031,85,1,26,50,0
3/20/2031,87,0,28,80,1
3/21/2031,76,0,37,98,1
3/22/2031,74,0,36,80,1
3/23/2031,78,0,31,80,1
3/24/2031,78,0,31,80,1
3/25/2031,90,1,23,53,0
3/26/2031,81,0,28,99,0
3/27/2031,81,1,26,78,0
3/28/2031,81,1,26,78,0
3/29/2031,81,1,25,56,0
3/30/2031,81,1,27,56,0
3/31/2031,81,1,25,56,0
4/1/2031,81,1,27,56,0
4/2/2031,79,1,29,67,0
4/3/2031,85,0,28,80,0
4/4/2031,87,0,28,79,0
4/5/2031,76,0,28,80,1
4/6/2031,74,0,34,79,1
4/7/2031,76,0,35,90,1
4/8/2031,74,1,30,64,0
4/9/2031,79,0,32,100,1
4/10/2031,85,1,26,50,0
4/11/2031,87,0,28,80,1
4/12/2031,76,0,37,98,1
4/13/2031,74,0,36,80,1
4/14/2031,78,0,31,80,1
4/15/2031,90,1,23,53,0
4/16/2031,81,0,28,99,0
4/17/2031,81,1,26,78,0
4/18/2031,81,1,25,56,0
4/19/2031,81,1,27,56,0
4/20/2031,79,1,29,67,0
4/21/2031,85,0,25,93,0
4/22/2031,87,0,28,72,0
4/23/2031,73,0,33,78,1
4/24/2031,81,1,25,56,0
4/25/2031,81,1,27,56,0
4/26/2031,79,1,29,67,0
4/27/2031,85,0,28,80,0
4/28/2031,87,0,28,79,0
4/29/2031,76,0,28,80,1
4/30/2031,74,0,34,79,1
5/1/2031,76,0,35,90,1
5/2/2031,74,1,30,64,0
5/3/2031,79,0,32,100,1
5/4/2031,85,1,26,50,0
5/5/2031,90,0,28,87,0
5/6/2031,87,1,25,53,0
5/7/2031,76,0,37,78,1
5/8/2031,74,0,34,98,1
5/9/2031,78,0,30,88,1
5/10/2031,76,0,37,98,1
5/11/2031,74,0,36,80,1
5/12/2031,78,0,31,80,1
5/13/2031,90,1,23,53,0
5/14/2031,81,0,28,99,0
5/15/2031,81,1,26,78,0
5/16/2031,81,1,26,78,0
5/17/2031,81,1,25,56,0
5/18/2031,81,1,27,56,0
5/19/2031,79,1,29,67,0
5/20/2031,85,0,25,93,0
5/21/2031,87,0,28,72,0
5/22/2031,73,0,33,78,1
5/23/2031,81,1,25,56,0
5/24/2031,81,1,27,56,0
5/25/2031,79,1,29,67,0
5/26/2031,85,0,28,80,0
5/27/2031,87,0,28,79,0
5/28/2031,76,0,28,80,1
5/29/2031,74,0,34,79,1
5/30/2031,76,0,35,90,1
5/31/2031,74,1,30,64,0
6/1/2031,79,0,32,100,1
6/2/2031,85,1,26,50,0
6/3/2031,90,0,28,87,0
6/4/2031,87,1,25,53,0
6/5/2031,76,0,37,78,1
6/6/2031,74,0,34,98,1
6/7/2031,78,0,30,88,1
6/8/2031,76,0,37,98,1
6/9/2031,74,0,36,80,1
6/10/2031,78,0,31,80,1
6/11/2031,80,0,31,80,0
6/12/2031,88,1,25,50,0
6/13/2031,79,0,32,100,1
6/14/2031,85,1,26,50,0
6/15/2031,87,0,28,80,1
6/16/2031,76,0,37,98,1
6/17/2031,74,0,36,80,1
6/18/2031,78,0,31,80,1
6/19/2031,90,1,23,53,0
6/20/2031,81,0,28,99,0
6/21/2031,81,1,26,78,0
6/22/2031,81,1,25,56,0
6/23/2031,81,1,27,56,0
6/24/2031,79,1,29,67,0
6/25/2031,85,0,28,80,0
6/26/2031,87,0,28,79,0
6/27/2031,76,0,28,80,1
6/28/2031,74,0,34,79,1
6/29/2031,76,0,35,90,1
6/30/2031,74,1,30,64,0
7/1/2031,78,1,27,66,0
7/2/2031,90,0,28,87,0
7/3/2031,87,1,25,53,0
7/4/2031,76,0,37,78,1
7/5/2031,74,0,34,98,1
7/6/2031,78,0,30,88,1
7/7/2031,88,0,30,85,0
7/8/2031,79,0,28,93,1
7/9/2031,85,0,25,93,0
7/10/2031,87,0,28,72,0
7/11/2031,73,0,33,78,1
7/12/2031,76,0,35,90,1
7/13/2031,74,1,30,64,0
7/14/2031,78,1,27,66,0
7/15/2031,90,0,28,87,0
7/16/2031,87,1,25,53,0
7/17/2031,76,0,37,78,1
7/18/2031,74,0,34,98,1
7/19/2031,78,0,30,88,1
7/20/2031,88,0,30,85,0
7/21/2031,79,0,28,93,1
7/22/2031,85,0,25,93,0
7/23/2031,87,0,28,72,0
7/24/2031,73,0,33,78,1
7/25/2031,81,1,25,56,0
7/26/2031,81,1,27,56,0
7/27/2031,79,1,29,67,0
7/28/2031,85,0,28,80,0
7/29/2031,87,0,28,79,0
7/30/2031,76,0,28,80,1
7/31/2031,74,0,34,79,1
8/1/2031,76,0,35,90,1
8/2/2031,74,1,30,64,0
8/3/2031,79,0,32,100,1
8/4/2031,85,1,26,50,0
8/5/2031,87,0,28,80,1
8/6/2031,76,0,37,98,1
8/7/2031,74,0,36,80,1
8/8/2031,78,0,31,80,1
8/9/2031,90,1,23,53,0
8/10/2031,81,0,28,99,0
8/11/2031,81,1,26,78,0
8/12/2031,81,1,25,56,0
8/13/2031,81,1,27,56,0
8/14/2031,79,1,29,67,0
8/15/2031,85,0,25,93,0
8/16/2031,87,0,28,72,0
8/17/2031,73,0,33,78,1
8/18/2031,81,1,25,56,0
8/19/2031,81,1,27,56,0
8/20/2031,79,1,29,67,0
8/21/2031,85,0,28,80,0
8/22/2031,87,0,28,79,0
8/23/2031,76,0,28,80,1
8/24/2031,74,0,34,79,1
8/25/2031,76,0,35,90,1
8/26/2031,74,1,30,64,0
8/27/2031,79,0,32,100,1
8/28/2031,85,1,26,50,0
8/29/2031,90,0,28,87,0
8/30/2031,87,1,25,53,0
8/31/2031,76,0,37,78,1
9/1/2031,74,0,34,98,1
9/2/2031,78,0,30,88,1
9/3/2031,76,0,37,98,1
9/4/2031,74,0,36,80,1
9/5/2031,78,0,31,80,1
9/6/2031,90,1,23,53,0
9/7/2031,81,0,28,99,0
9/8/2031,81,1,26,78,0
9/9/2031,81,1,26,78,0
9/10/2031,81,1,25,56,0
9/11/2031,81,1,27,56,0
9/12/2031,79,1,29,67,0
9/13/2031,85,0,25,93,0
9/14/2031,87,0,28,72,0
9/15/2031,73,0,33,78,1
9/16/2031,81,1,25,56,0
9/17/2031,81,1,27,56,0
9/18/2031,79,1,29,67,0
9/19/2031,85,0,28,80,0
9/20/2031,87,0,28,79,0
9/21/2031,76,0,28,80,1
9/22/2031,74,0,34,79,1
9/23/2031,76,0,35,90,1
9/24/2031,74,1,30,64,0
9/25/2031,79,0,32,100,1
9/26/2031,85,1,26,50,0
9/27/2031,90,0,28,87,0
9/28/2031,87,1,25,53,0
9/29/2031,76,0,37,78,1
9/30/2031,74,0,34,98,1
10/1/2031,78,0,30,88,1
10/2/2031,76,0,37,98,1
10/3/2031,74,0,36,80,1
10/4/2031,78,0,31,80,1
10/5/2031,90,1,23,53,0
10/6/2031,81,0,28,99,0
10/7/2031,81,1,26,78,0
10/8/2031,81,1,26,78,0
10/9/2031,81,1,25,56,0
10/10/2031,81,1,27,56,0
10/11/2031,79,1,29,67,0
10/12/2031,85,0,25,93,0
10/13/2031,87,0,28,72,0
10/14/2031,73,0,33,78,1
10/15/2031,81,1,25,56,0
10/16/2031,81,1,27,56,0
10/17/2031,79,1,29,67,0
10/18/2031,85,0,28,80,0
10/19/2031,87,0,28,79,0
10/20/2031,76,0,28,80,1
10/21/2031,74,0,34,79,1
10/22/2031,76,0,35,90,1
10/23/2031,74,1,30,64,0
10/24/2031,79,0,32,100,1
10/25/2031,85,1,26,50,0
10/26/2031,90,0,28,87,0
10/27/2031,87,1,25,53,0
10/28/2031,76,0,37,78,1
10/29/2031,74,0,34,98,1
10/30/2031,78,0,30,88,1
10/31/2031,76,0,37,98,1
11/1/2031,74,0,36,80,1
11/2/2031,78,0,31,80,1
11/3/2031,90,1,23,53,0
11/4/2031,81,0,28,99,0
11/5/2031,81,1,26,78,0
11/6/2031,76,0,35,90,1
11/7/2031,74,1,30,64,0
11/8/2031,78,1,27,66,0
11/9/2031,90,0,28,87,0
11/10/2031,87,1,25,53,0
11/11/2031,76,0,37,78,1
11/12/2031,74,0,34,98,1
11/13/2031,78,0,30,88,1
11/14/2031,88,0,30,85,0
11/15/2031,79,0,28,93,1
11/16/2031,85,0,25,93,0
11/17/2031,87,0,28,72,0
11/18/2031,73,0,33,78,1
11/19/2031,76,0,35,90,1
11/20/2031,74,1,30,64,0
11/21/2031,78,1,27,66,0
11/22/2031,90,0,28,87,0
11/23/2031,87,1,25,53,0
11/24/2031,76,0,37,78,1
11/25/2031,74,0,34,98,1
11/26/2031,78,0,30,88,1
11/27/2031,88,0,30,85,0
11/28/2031,79,0,28,93,1
11/29/2031,85,0,25,93,0
11/30/2031,87,0,28,72,0
12/1/2031,73,0,33,78,1
12/2/2031,81,1,25,56,0
12/3/2031,90,1,23,53,0
12/4/2031,81,0,28,99,0
12/5/2031,81,1,26,78,0
12/6/2031,81,1,25,56,0
12/7/2031,81,1,27,56,0
12/8/2031,79,1,29,67,0
12/9/2031,85,0,28,80,0
12/10/2031,87,0,28,79,0
12/11/2031,76,0,28,80,1
12/12/2031,74,0,34,79,1
12/13/2031,76,0,35,90,1
12/14/2031,74,1,30,64,0
12/15/2031,78,1,27,66,0
12/16/2031,90,0,28,87,0
12/17/2031,87,1,25,53,0
12/18/2031,76,0,37,78,1
12/19/2031,74,0,34,98,1
12/20/2031,78,0,30,88,1
12/21/2031,88,0,30,85,0
12/22/2031,79,0,28,93,1
12/23/2031,85,0,25,93,0
12/24/2031,87,0,28,72,0
12/25/2031,73,0,33,78,1
12/26/2031,76,0,35,90,1
12/27/2031,74,1,30,64,0
12/28/2031,78,1,27,66,0
12/29/2031,90,0,28,87,0
12/30/2031,87,1,25,53,0
12/31/2031,76,0,37,78,1
1/1/2032,74,0,34,98,1
1/2/2032,78,0,30,88,1
1/3/2032,88,0,30,85,0
1/4/2032,79,0,28,93,1
1/5/2032,85,0,25,93,0
1/6/2032,87,0,28,72,0
1/7/2032,73,0,33,78,1
1/8/2032,81,1,25,56,0
1/9/2032,81,1,27,56,0
1/10/2032,79,1,29,67,0
1/11/2032,85,0,28,80,0
1/12/2032,87,0,28,79,0
1/13/2032,76,0,28,80,1
1/14/2032,74,0,34,79,1
1/15/2032,76,0,35,90,1
1/16/2032,74,1,30,64,0
1/17/2032,79,0,32,100,1
1/18/2032,85,1,26,50,0
1/19/2032,87,0,28,80,1
1/20/2032,76,0,37,98,1
1/21/2032,74,0,36,80,1
1/22/2032,78,0,31,80,1
1/23/2032,90,1,23,53,0
1/24/2032,81,0,28,99,0
1/25/2032,81,1,26,78,0
1/26/2032,81,1,25,56,0
1/27/2032,81,1,27,56,0
1/28/2032,79,1,29,67,0
1/29/2032,85,0,25,93,0
1/30/2032,87,0,28,72,0
1/31/2032,73,0,33,78,1
2/1/2032,81,1,25,56,0
2/2/2032,81,1,27,56,0
2/3/2032,79,1,29,67,0
2/4/2032,85,0,28,80,0
2/5/2032,87,0,28,79,0
2/6/2032,76,0,28,80,1
2/7/2032,74,0,34,79,1
2/8/2032,76,0,35,90,1
2/9/2032,74,1,30,64,0
2/10/2032,79,0,32,100,1
2/11/2032,85,1,26,50,0
2/12/2032,90,0,28,87,0
2/13/2032,87,1,25,53,0
2/14/2032,76,0,37,78,1
2/15/2032,74,0,34,98,1
2/16/2032,78,0,30,88,1
2/17/2032,76,0,37,98,1
2/18/2032,74,0,36,80,1
2/19/2032,78,0,31,80,1
2/20/2032,90,1,23,53,0
2/21/2032,81,0,28,99,0
2/22/2032,81,1,26,78,0
2/23/2032,81,1,26,78,0
2/24/2032,81,1,25,56,0
2/25/2032,81,1,27,56,0
2/26/2032,81,1,25,56,0
2/27/2032,81,1,27,56,0
2/28/2032,79,1,29,67,0
2/29/2032,85,0,28,80,0
3/1/2032,87,0,28,79,0
3/2/2032,76,0,28,80,1
3/3/2032,74,0,34,79,1
3/4/2032,76,0,35,90,1
3/5/2032,74,1,30,64,0
3/6/2032,79,0,32,100,1
3/7/2032,85,1,26,50,0
3/8/2032,87,0,28,80,1
3/9/2032,76,0,37,98,1
3/10/2032,74,0,36,80,1
3/11/2032,78,0,31,80,1
3/12/2032,90,1,23,53,0
3/13/2032,81,0,28,99,0
3/14/2032,81,1,26,78,0
3/15/2032,81,1,25,56,0
3/16/2032,81,1,27,56,0
3/17/2032,79,1,29,67,0
3/18/2032,85,0,25,93,0
3/19/2032,87,0,28,72,0
3/20/2032,73,0,33,78,1
3/21/2032,81,1,25,56,0
3/22/2032,81,1,27,56,0
3/23/2032,79,1,29,67,0
3/24/2032,85,0,28,80,0
3/25/2032,87,0,28,79,0
3/26/2032,76,0,28,80,1
3/27/2032,74,0,34,79,1
3/28/2032,76,0,35,90,1
3/29/2032,74,1,30,64,0
3/30/2032,79,0,32,100,1
3/31/2032,85,1,26,50,0
4/1/2032,90,0,28,87,0
4/2/2032,87,1,25,53,0
4/3/2032,76,0,37,78,1
4/4/2032,74,0,34,98,1
